,Location,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Category,ZIP
22682,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95114
22683,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95137
22684,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95158
22685,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95154
22686,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95102
22687,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95142
22688,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95150
22689,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95194
22690,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95156
22691,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95157
22692,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95196
22693,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95193
22694,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95164
22695,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95172
22696,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95191
22697,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95155
22698,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95108
22699,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95115
22700,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95190
22701,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95160
22702,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95103
22703,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95161
22704,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95173
22705,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95109
22706,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95171
22707,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95101
22708,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95192
22709,SAN JOSE,37.189396,-121.705327,Trail Dust BBQ,37.12762233503184,-121.6519027161303,BBQ Joint,95106
22710,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95159
22711,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95152
22712,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95170
22713,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95114
22714,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95137
22715,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95158
22716,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95154
22717,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95102
22718,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95142
22719,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95150
22720,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95194
22721,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95156
22722,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95157
22723,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95196
22724,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95193
22725,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95164
22726,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95172
22727,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95191
22728,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95155
22729,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95108
22730,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95115
22731,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95190
22732,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95160
22733,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95103
22734,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95161
22735,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95173
22736,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95109
22737,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95171
22738,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95101
22739,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95192
22740,SAN JOSE,37.189396,-121.705327,Tortilla House Taqueria,37.14996430714172,-121.65636500628258,Mexican Restaurant,95106
22741,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95159
22742,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95152
22743,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95170
22744,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95114
22745,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95137
22746,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95158
22747,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95154
22748,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95102
22749,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95142
22750,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95150
22751,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95194
22752,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95156
22753,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95157
22754,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95196
22755,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95193
22756,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95164
22757,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95172
22758,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95191
22759,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95155
22760,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95108
22761,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95115
22762,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95190
22763,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95160
22764,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95103
22765,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95161
22766,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95173
22767,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95109
22768,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95171
22769,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95101
22770,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95192
22771,SAN JOSE,37.189396,-121.705327,Coyote Creek Trailhead,37.16640064832722,-121.64934621605052,Trail,95106
22772,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95159
22773,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95152
22774,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95170
22775,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95114
22776,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95137
22777,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95158
22778,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95154
22779,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95102
22780,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95142
22781,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95150
22782,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95194
22783,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95156
22784,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95157
22785,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95196
22786,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95193
22787,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95164
22788,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95172
22789,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95191
22790,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95155
22791,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95108
22792,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95115
22793,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95190
22794,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95160
22795,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95103
22796,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95161
22797,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95173
22798,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95109
22799,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95171
22800,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95101
22801,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95192
22802,SAN JOSE,37.189396,-121.705327,Morgan Hill Farmers Market,37.12913626717085,-121.65043210735098,Farmers Market,95106
22803,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95159
22804,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95152
22805,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95170
22806,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95114
22807,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95137
22808,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95158
22809,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95154
22810,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95102
22811,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95142
22812,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95150
22813,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95194
22814,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95156
22815,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95157
22816,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95196
22817,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95193
22818,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95164
22819,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95172
22820,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95191
22821,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95155
22822,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95108
22823,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95115
22824,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95190
22825,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95160
22826,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95103
22827,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95161
22828,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95173
22829,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95109
22830,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95171
22831,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95101
22832,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95192
22833,SAN JOSE,37.189396,-121.705327,DICK'S Sporting Goods,37.15466961193631,-121.65189668072601,Sporting Goods Shop,95106
22834,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95159
22835,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95152
22836,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95170
22837,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95114
22838,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95137
22839,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95158
22840,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95154
22841,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95102
22842,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95142
22843,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95150
22844,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95194
22845,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95156
22846,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95157
22847,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95196
22848,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95193
22849,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95164
22850,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95172
22851,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95191
22852,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95155
22853,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95108
22854,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95115
22855,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95190
22856,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95160
22857,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95103
22858,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95161
22859,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95173
22860,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95109
22861,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95171
22862,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95101
22863,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95192
22864,SAN JOSE,37.189396,-121.705327,Nick The Greek,37.23230261331867,-121.77462610765173,Greek Restaurant,95106
22865,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95159
22866,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95152
22867,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95170
22868,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95114
22869,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95137
22870,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95158
22871,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95154
22872,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95102
22873,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95142
22874,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95150
22875,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95194
22876,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95156
22877,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95157
22878,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95196
22879,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95193
22880,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95164
22881,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95172
22882,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95191
22883,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95155
22884,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95108
22885,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95115
22886,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95190
22887,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95160
22888,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95103
22889,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95161
22890,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95173
22891,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95109
22892,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95171
22893,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95101
22894,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95192
22895,SAN JOSE,37.189396,-121.705327,Siam Thai Restaurant,37.12676694473356,-121.65104377863645,Thai Restaurant,95106
22896,SAN JOSE,37.244426000000004,-121.83246000000001,"iLoveKickboxing - San Jose, CA",37.2493105,-121.8310603,Gym,95123
22897,SAN JOSE,37.244426000000004,-121.83246000000001,Nob Hill Foods,37.2376919344289,-121.83203504882763,Supermarket,95123
22898,SAN JOSE,37.244426000000004,-121.83246000000001,Sweet Rendezvous,37.24925922780607,-121.84577030619184,Ice Cream Shop,95123
22899,SAN JOSE,37.244426000000004,-121.83246000000001,Angelos,37.250257944834594,-121.8297323983914,Italian Restaurant,95123
22900,SAN JOSE,37.244426000000004,-121.83246000000001,Aqui Cal-Mex,37.24937814073276,-121.83117170074088,Mexican Restaurant,95123
22901,SAN JOSE,37.244426000000004,-121.83246000000001,Bill's Cafe,37.251080186949785,-121.80504208014646,Breakfast Spot,95123
22902,SAN JOSE,37.244426000000004,-121.83246000000001,High Five Pizza,37.26734789765914,-121.83219214286677,Pizza Place,95123
22903,SAN JOSE,37.244426000000004,-121.83246000000001,Rita's Italian Ice & Frozen Custard,37.237095240981866,-121.83236781316754,Ice Cream Shop,95123
22904,SAN JOSE,37.244426000000004,-121.83246000000001,Yogurtland,37.249805,-121.803543,Frozen Yogurt Shop,95123
